epoch: 0,  train auc: 0.879770357091328,   val auc: 0.8645529848614681,  test auc: 0.8259697567389875
epoch: 37,  train auc: 0.9998957968897494,   val auc: 0.9931448157669238,  test auc: 0.9499232960771422
epoch: 38,  train auc: 0.9999728883310435,   val auc: 0.985937351232981,  test auc: 0.9430363795748412
epoch: 39,  train auc: 0.9999872693032726,   val auc: 0.9937351232981052,  test auc: 0.9519340346263423
epoch: 40,  train auc: 0.9999799609403364,   val auc: 0.993525659335428,  test auc: 0.9468387026079333
epoch: 41,  train auc: 0.9999941061589225,   val auc: 0.9930305626963725,  test auc: 0.9565198334429104
epoch: 42,  train auc: 0.9999964636953536,   val auc: 0.9929543939826716,  test auc: 0.9526134122287968
epoch: 43,  train auc: 0.9999983497244982,   val auc: 0.992897267447396,  test auc: 0.9513916283147053
epoch: 44,  train auc: 1.0,   val auc: 0.9922117490240884,  test auc: 0.950126013587552
epoch: 45,  train auc: 0.9999144214275544,   val auc: 0.9888984099781015,  test auc: 0.9526462853385931
epoch: 46,  train auc: 0.9998401590299775,   val auc: 0.9934114062648767,  test auc: 0.9481919789612097
epoch: 47,  train auc: 0.9999971709562828,   val auc: 0.9926878034847186,  test auc: 0.9512217839140916
epoch: 48,  train auc: 1.0,   val auc: 0.9927639721984194,  test auc: 0.9557911461757616
epoch: 49,  train auc: 0.9999988212317845,   val auc: 0.9929734361610968,  test auc: 0.95879355687048
epoch: 50,  train auc: 1.0,   val auc: 0.9928782252689707,  test auc: 0.9569800569800571
epoch: 51,  train auc: 1.0,   val auc: 0.9924116918975531,  test auc: 0.9564431295200526
epoch: 52,  train auc: 1.0,   val auc: 0.992535466057317,  test auc: 0.9556486960333114
epoch: 53,  train auc: 1.0,   val auc: 0.9922212701133009,  test auc: 0.9548104317335087
epoch: 54,  train auc: 1.0,   val auc: 0.9923545653622774,  test auc: 0.9522024983563445
epoch: 55,  train auc: 1.0,   val auc: 0.9924021708083405,  test auc: 0.9524983563445102
epoch: 56,  train auc: 1.0,   val auc: 0.9925640293249548,  test auc: 0.9525969756738988
epoch: 57,  train auc: 1.0,   val auc: 0.9925640293249548,  test auc: 0.9527668200745123
epoch: 58,  train auc: 1.0,   val auc: 0.9920594115966866,  test auc: 0.9527394258163489
epoch: 59,  train auc: 1.0,   val auc: 0.9920594115966866,  test auc: 0.952229892614508
epoch: 60,  train auc: 1.0,   val auc: 0.992316481005427,  test auc: 0.953101030024107
epoch: 61,  train auc: 1.0,   val auc: 0.9924878606112539,  test auc: 0.9519230769230769
epoch: 62,  train auc: 1.0,   val auc: 0.9921165381319623,  test auc: 0.9532708744247206
epoch: 63,  train auc: 1.0,   val auc: 0.9919737217937733,  test auc: 0.9531448608371685
epoch: 64,  train auc: 1.0,   val auc: 0.9928401409121204,  test auc: 0.9542954196800351
epoch: 65,  train auc: 1.0,   val auc: 0.9927830143768447,  test auc: 0.9525038351961428
epoch: 66,  train auc: 1.0,   val auc: 0.9928782252689707,  test auc: 0.9542296734604426
epoch: 67,  train auc: 1.0,   val auc: 0.9930686470532228,  test auc: 0.9527887354810431
epoch: 68,  train auc: 1.0,   val auc: 0.9931448157669237,  test auc: 0.9504492658338812
epoch: 69,  train auc: 1.0,   val auc: 0.9927639721984195,  test auc: 0.9499780845934693
epoch: 70,  train auc: 1.0,   val auc: 0.9921451013996,  test auc: 0.9493754109138725
epoch: 71,  train auc: 1.0,   val auc: 0.9926878034847186,  test auc: 0.9490357221126452
epoch: 72,  train auc: 1.0,   val auc: 0.9917452156526706,  test auc: 0.9460661845277231
epoch: 73,  train auc: 1.0,   val auc: 0.9920403694182615,  test auc: 0.9463127328511944
epoch: 74,  train auc: 1.0,   val auc: 0.991830905455584,  test auc: 0.9469263642340565
epoch: 75,  train auc: 1.0,   val auc: 0.9919070741692849,  test auc: 0.946992110453649
epoch: 76,  train auc: 1.0,   val auc: 0.9919165952584975,  test auc: 0.9473208415516108
epoch: 77,  train auc: 1.0,   val auc: 0.9919356374369228,  test auc: 0.9471016874863029
epoch: 78,  train auc: 1.0,   val auc: 0.9920784537751118,  test auc: 0.9469866316020162
epoch: 79,  train auc: 1.0,   val auc: 0.992078453775112,  test auc: 0.946756519833443
epoch: 80,  train auc: 1.0,   val auc: 0.9920594115966865,  test auc: 0.9469482796405874
epoch: 81,  train auc: 1.0,   val auc: 0.9920594115966866,  test auc: 0.947479728248959
epoch: 82,  train auc: 1.0,   val auc: 0.9920022850614111,  test auc: 0.9457319745781284
epoch: 83,  train auc: 1.0,   val auc: 0.9919832428829858,  test auc: 0.9456881437650668
epoch: 84,  train auc: 1.0,   val auc: 0.9919927639721984,  test auc: 0.947189349112426
epoch: 85,  train auc: 1.0,   val auc: 0.9919642007045606,  test auc: 0.9457538899846591
epoch: 86,  train auc: 1.0,   val auc: 0.9919642007045607,  test auc: 0.9459675651983345
epoch: 87,  train auc: 1.0,   val auc: 0.9920118061506237,  test auc: 0.9456717072101688
epoch: 88,  train auc: 1.0,   val auc: 0.9922022279348758,  test auc: 0.9458689458689459
epoch: 89,  train auc: 1.0,   val auc: 0.9922022279348757,  test auc: 0.9460004383081306
epoch: 90,  train auc: 1.0,   val auc: 0.9921546224888127,  test auc: 0.9460168748630287
epoch: 91,  train auc: 1.0,   val auc: 0.9921641435780253,  test auc: 0.9461648038571115
epoch: 92,  train auc: 1.0,   val auc: 0.9920974959535371,  test auc: 0.9465976331360947
epoch: 93,  train auc: 1.0,   val auc: 0.9921165381319623,  test auc: 0.9466031119877274
epoch: 94,  train auc: 1.0,   val auc: 0.992268875559364,  test auc: 0.9463236905544598
epoch: 95,  train auc: 1.0,   val auc: 0.9922022279348758,  test auc: 0.946192198115275
epoch: 96,  train auc: 1.0,   val auc: 0.9922974388270018,  test auc: 0.9466031119877274
epoch: 97,  train auc: 1.0,   val auc: 0.9922879177377891,  test auc: 0.9466140696909928
epoch: 98,  train auc: 1.0,   val auc: 0.9922403122917262,  test auc: 0.9466305062458908
epoch: 99,  train auc: 1.0,   val auc: 0.9923260020946396,  test auc: 0.945885382423844
pneumoniamnist
train  auc: 0.99997  acc: 0.99660
val  auc: 0.99450  acc: 0.96565
test  auc: 0.95212  acc: 0.88301
