epoch: 0,  train auc: 0.8662582549138131,   val auc: 0.8462344092164142,  test auc: 0.835207100591716
epoch: 81,  train auc: 1.0,   val auc: 0.9922879177377892,  test auc: 0.9614672364672364
epoch: 82,  train auc: 1.0,   val auc: 0.992268875559364,  test auc: 0.9600920447074294
epoch: 83,  train auc: 1.0,   val auc: 0.9922498333809389,  test auc: 0.9600536927460005
epoch: 84,  train auc: 1.0,   val auc: 0.9923069599162144,  test auc: 0.9602290159982468
epoch: 85,  train auc: 1.0,   val auc: 0.9921927068456632,  test auc: 0.960623493315801
epoch: 86,  train auc: 1.0,   val auc: 0.9921736646672379,  test auc: 0.9606618452772299
epoch: 87,  train auc: 1.0,   val auc: 0.9921927068456632,  test auc: 0.9605960990576375
epoch: 88,  train auc: 1.0,   val auc: 0.99236408645149,  test auc: 0.9607001972386587
epoch: 89,  train auc: 1.0,   val auc: 0.9923260020946396,  test auc: 0.9607056760902914
epoch: 90,  train auc: 1.0,   val auc: 0.9924783395220413,  test auc: 0.9607988165680473
epoch: 91,  train auc: 1.0,   val auc: 0.9926116347710178,  test auc: 0.9608700416392725
epoch: 92,  train auc: 1.0,   val auc: 0.9926497191278683,  test auc: 0.9607275914968223
epoch: 93,  train auc: 1.0,   val auc: 0.9926687613062934,  test auc: 0.9622507122507122
epoch: 94,  train auc: 1.0,   val auc: 0.9926116347710179,  test auc: 0.9608207319745782
epoch: 95,  train auc: 1.0,   val auc: 0.9927068456631438,  test auc: 0.9605906202060048
epoch: 96,  train auc: 1.0,   val auc: 0.9927258878415691,  test auc: 0.9605358316896778
epoch: 97,  train auc: 1.0,   val auc: 0.9926878034847186,  test auc: 0.9603495507341661
epoch: 98,  train auc: 1.0,   val auc: 0.9927449300199944,  test auc: 0.9612699978084593
epoch: 99,  train auc: 1.0,   val auc: 0.9926497191278683,  test auc: 0.9611932938856016
pneumoniamnist
train  auc: 1.00000  acc: 1.00000
val  auc: 0.99320  acc: 0.95802
test  auc: 0.96104  acc: 0.86538
