epoch: 0,  train auc: 0.6091589518012719,   val auc: 0.5672514619883041,  test auc: 0.6054720133667503
epoch: 23,  train auc: 0.640998755391881,   val auc: 0.5488721804511278,  test auc: 0.6175856307435255
epoch: 24,  train auc: 0.6451332412664313,   val auc: 0.5538847117794485,  test auc: 0.6215538847117794
epoch: 25,  train auc: 0.6408367858421564,   val auc: 0.545530492898914,  test auc: 0.6173767752715122
epoch: 26,  train auc: 0.6393364363289175,   val auc: 0.543859649122807,  test auc: 0.6142439431913115
epoch: 27,  train auc: 0.6361311441869981,   val auc: 0.5413533834586466,  test auc: 0.6115288220551378
epoch: 28,  train auc: 0.6336248785228377,   val auc: 0.5388471177944862,  test auc: 0.6077694235588972
epoch: 29,  train auc: 0.6400610369461067,   val auc: 0.5513784461152882,  test auc: 0.6123642439431913
epoch: 30,  train auc: 0.6460368608596321,   val auc: 0.5538847117794486,  test auc: 0.6217627401837929
epoch: 31,  train auc: 0.6578862121289618,   val auc: 0.5714285714285714,  test auc: 0.6388888888888891
epoch: 32,  train auc: 0.676538284486727,   val auc: 0.5889724310776943,  test auc: 0.6620718462823726
epoch: 33,  train auc: 0.7028114503946941,   val auc: 0.6282372598162071,  test auc: 0.6931913116123642
epoch: 34,  train auc: 0.6987707363647213,   val auc: 0.6741854636591479,  test auc: 0.694235588972431
epoch: 35,  train auc: 0.7033740814621586,   val auc: 0.633249791144528,  test auc: 0.6944444444444445
epoch: 36,  train auc: 0.706298058070346,   val auc: 0.6917293233082706,  test auc: 0.701545530492899
epoch: 37,  train auc: 0.7201166180758017,   val auc: 0.6641604010025063,  test auc: 0.7046783625730995
epoch: 38,  train auc: 0.7281298484306002,   val auc: 0.7142857142857143,  test auc: 0.721595655806182
epoch: 39,  train auc: 0.7344040373041447,   val auc: 0.6883876357560569,  test auc: 0.7128237259816208
epoch: 40,  train auc: 0.7386322950232724,   val auc: 0.7151211361737677,  test auc: 0.7042606516290728
epoch: 41,  train auc: 0.7246347160418052,   val auc: 0.6641604010025063,  test auc: 0.6894319131161236
epoch: 42,  train auc: 0.7398428042896356,   val auc: 0.7385129490392649,  test auc: 0.7107351712614871
epoch: 43,  train auc: 0.7365181661637086,   val auc: 0.6758563074352548,  test auc: 0.6990392648287386
epoch: 44,  train auc: 0.7543177672071334,   val auc: 0.720969089390142,  test auc: 0.7157477025898079
epoch: 45,  train auc: 0.7620923055939166,   val auc: 0.7284878863826233,  test auc: 0.7268170426065163
epoch: 46,  train auc: 0.7676163197108418,   val auc: 0.7401837928153717,  test auc: 0.7324561403508772
epoch: 47,  train auc: 0.7517944521166863,   val auc: 0.6867167919799498,  test auc: 0.7002923976608187
epoch: 48,  train auc: 0.7665592552810598,   val auc: 0.744360902255639,  test auc: 0.7314118629908103
epoch: 49,  train auc: 0.7788348422075596,   val auc: 0.7543859649122807,  test auc: 0.7322472848788638
epoch: 50,  train auc: 0.780471587131093,   val auc: 0.7510442773600668,  test auc: 0.7357978279030911
epoch: 51,  train auc: 0.7820571837757659,   val auc: 0.758563074352548,  test auc: 0.7366332497911445
epoch: 52,  train auc: 0.7832676930421291,   val auc: 0.7669172932330828,  test auc: 0.7376775271512115
epoch: 53,  train auc: 0.785381821901693,   val auc: 0.7685881370091896,  test auc: 0.7393483709273183
epoch: 54,  train auc: 0.7868480725623583,   val auc: 0.7644110275689224,  test auc: 0.736842105263158
epoch: 55,  train auc: 0.7892008933899375,   val auc: 0.7694235588972431,  test auc: 0.7385129490392649
epoch: 56,  train auc: 0.7904796003614478,   val auc: 0.7736006683375105,  test auc: 0.7418546365914788
epoch: 57,  train auc: 0.7922697901215625,   val auc: 0.7744360902255639,  test auc: 0.7431077694235589
epoch: 58,  train auc: 0.7942645729971186,   val auc: 0.7702589807852966,  test auc: 0.7403926482873852
epoch: 59,  train auc: 0.7960036144783728,   val auc: 0.7593984962406015,  test auc: 0.7385129490392649
epoch: 60,  train auc: 0.7973505191550304,   val auc: 0.7685881370091896,  test auc: 0.7393483709273184
epoch: 61,  train auc: 0.7985098801425332,   val auc: 0.7744360902255639,  test auc: 0.7412280701754387
epoch: 62,  train auc: 0.7998397353929041,   val auc: 0.7752715121136173,  test auc: 0.7412280701754386
epoch: 63,  train auc: 0.8013230354798561,   val auc: 0.7752715121136173,  test auc: 0.7395572263993316
epoch: 64,  train auc: 0.8028574838456686,   val auc: 0.7827903091060986,  test auc: 0.7418546365914787
epoch: 65,  train auc: 0.8047840690160776,   val auc: 0.7769423558897244,  test auc: 0.7454051796157058
epoch: 66,  train auc: 0.8053296506572554,   val auc: 0.7811194653299917,  test auc: 0.744360902255639
epoch: 67,  train auc: 0.8075631255008268,   val auc: 0.7802840434419382,  test auc: 0.7445697577276524
epoch: 68,  train auc: 0.8100523417387004,   val auc: 0.7811194653299917,  test auc: 0.7416457811194653
epoch: 69,  train auc: 0.8117061360885206,   val auc: 0.7777777777777778,  test auc: 0.7389306599832915
epoch: 70,  train auc: 0.8140078086372393,   val auc: 0.7819548872180451,  test auc: 0.743734335839599
epoch: 71,  train auc: 0.8171449030740116,   val auc: 0.7786131996658312,  test auc: 0.7445697577276524
epoch: 72,  train auc: 0.8185770548821032,   val auc: 0.7819548872180451,  test auc: 0.741436925647452
epoch: 73,  train auc: 0.8209469251359691,   val auc: 0.7827903091060986,  test auc: 0.7472848788638262
epoch: 74,  train auc: 0.8232144988321143,   val auc: 0.7836257309941521,  test auc: 0.7433166248955723
epoch: 75,  train auc: 0.8236066356367108,   val auc: 0.7844611528822055,  test auc: 0.7433166248955723
epoch: 76,  train auc: 0.8242545138356093,   val auc: 0.7844611528822055,  test auc: 0.744360902255639
epoch: 77,  train auc: 0.8246296012139192,   val auc: 0.7819548872180451,  test auc: 0.7451963241436926
epoch: 78,  train auc: 0.8253115782653915,   val auc: 0.7819548872180451,  test auc: 0.7445697577276524
epoch: 79,  train auc: 0.8256525667911274,   val auc: 0.7819548872180451,  test auc: 0.7447786131996659
epoch: 80,  train auc: 0.8264538898266074,   val auc: 0.7811194653299917,  test auc: 0.7443609022556391
epoch: 81,  train auc: 0.8266414335157621,   val auc: 0.7811194653299917,  test auc: 0.7441520467836258
epoch: 82,  train auc: 0.8267096312209095,   val auc: 0.7819548872180451,  test auc: 0.7441520467836258
epoch: 83,  train auc: 0.8273063611409476,   val auc: 0.7844611528822056,  test auc: 0.7447786131996659
epoch: 84,  train auc: 0.8275109542563893,   val auc: 0.7827903091060986,  test auc: 0.7439431913116124
epoch: 85,  train auc: 0.8280053876187066,   val auc: 0.7827903091060986,  test auc: 0.7435254803675857
epoch: 86,  train auc: 0.8284145738495898,   val auc: 0.7819548872180451,  test auc: 0.745405179615706
epoch: 87,  train auc: 0.8287896612278998,   val auc: 0.7819548872180451,  test auc: 0.7447786131996659
epoch: 88,  train auc: 0.8290795014747754,   val auc: 0.7836257309941521,  test auc: 0.7439431913116124
epoch: 89,  train auc: 0.8295739348370927,   val auc: 0.7827903091060986,  test auc: 0.7441520467836258
epoch: 90,  train auc: 0.8301536153308441,   val auc: 0.7802840434419382,  test auc: 0.7439431913116124
epoch: 91,  train auc: 0.8304434555777198,   val auc: 0.7802840434419382,  test auc: 0.7443609022556392
epoch: 92,  train auc: 0.8309890372188975,   val auc: 0.7811194653299917,  test auc: 0.744360902255639
epoch: 93,  train auc: 0.8312788774657732,   val auc: 0.7811194653299917,  test auc: 0.7445697577276524
epoch: 94,  train auc: 0.8316028165652226,   val auc: 0.7794486215538847,  test auc: 0.7435254803675857
epoch: 95,  train auc: 0.8320290522223927,   val auc: 0.7786131996658312,  test auc: 0.7431077694235588
epoch: 96,  train auc: 0.8329156223893065,   val auc: 0.7794486215538847,  test auc: 0.7424812030075187
epoch: 97,  train auc: 0.8331202155047484,   val auc: 0.7794486215538847,  test auc: 0.742063492063492
epoch: 98,  train auc: 0.8337339948510732,   val auc: 0.7802840434419382,  test auc: 0.7418546365914787
epoch: 99,  train auc: 0.8341602305082434,   val auc: 0.7786131996658312,  test auc: 0.7424812030075187
breastmnist
train  auc: 0.82731  acc: 0.83333
val  auc: 0.78446  acc: 0.78205
test  auc: 0.74478  acc: 0.80128
