epoch: 0,  train auc: 0.9790454235773666,   val auc: 0.9887801969012003,  test auc: 0.9657807298078815
epoch: 21,  train auc: 0.9999905390065429,   val auc: 0.9997235936650477,  test auc: 0.9925210569067162
epoch: 22,  train auc: 0.9999961868138385,   val auc: 0.9995488391552854,  test auc: 0.9923357014287042
epoch: 23,  train auc: 0.9999946443017182,   val auc: 0.9996420403217634,  test auc: 0.9925060590154344
epoch: 24,  train auc: 0.9999955773633012,   val auc: 0.9993753428892554,  test auc: 0.9926102188250419
epoch: 25,  train auc: 0.9998968164001831,   val auc: 0.9990330070994916,  test auc: 0.9910756548018461
epoch: 26,  train auc: 0.9999908970655933,   val auc: 0.9996976488397582,  test auc: 0.9932832214597855
epoch: 27,  train auc: 0.9999918864912783,   val auc: 0.9997184845494383,  test auc: 0.9937064410039277
epoch: 28,  train auc: 0.9999990322718341,   val auc: 0.9995994137812858,  test auc: 0.992722693205016
epoch: 29,  train auc: 0.9999705812796641,   val auc: 0.9991834067378048,  test auc: 0.9909930398749879
epoch: 30,  train auc: 0.999977269814677,   val auc: 0.9994986283066687,  test auc: 0.9925180117397592
epoch: 31,  train auc: 0.99991417660815,   val auc: 0.9989935471691777,  test auc: 0.9913090080827422
epoch: 32,  train auc: 0.9999983273240275,   val auc: 0.9993589057514594,  test auc: 0.9934514670775111
epoch: 33,  train auc: 0.9999993903188511,   val auc: 0.9994385479796383,  test auc: 0.9931453104874671
epoch: 34,  train auc: 0.9999908757296517,   val auc: 0.9993197989758443,  test auc: 0.993535140851701
epoch: 35,  train auc: 0.9999952928221152,   val auc: 0.9995634854771068,  test auc: 0.9926794973955158
epoch: 36,  train auc: 0.9999931161912712,   val auc: 0.9993796970226984,  test auc: 0.9926265647129809
epoch: 37,  train auc: 0.9999937239860011,   val auc: 0.9988554075706283,  test auc: 0.9927209835507995
epoch: 38,  train auc: 0.9999988503266728,   val auc: 0.999638759657831,  test auc: 0.993277753070586
epoch: 39,  train auc: 0.9999941990611703,   val auc: 0.9995966413195568,  test auc: 0.9936950651321271
epoch: 40,  train auc: 0.999998430617475,   val auc: 0.9996291630181967,  test auc: 0.9923035043848819
epoch: 41,  train auc: 0.9999965716785494,   val auc: 0.999534502130805,  test auc: 0.9931446236566579
epoch: 42,  train auc: 0.999956892840844,   val auc: 0.99930068035031,  test auc: 0.9918391735398391
epoch: 43,  train auc: 0.9999949796654792,   val auc: 0.9996101644230112,  test auc: 0.9925836110158823
epoch: 44,  train auc: 0.9999737718753878,   val auc: 0.9990476239058661,  test auc: 0.9906685549094564
epoch: 45,  train auc: 0.999999512321655,   val auc: 0.9995654984760229,  test auc: 0.9927289632231736
epoch: 46,  train auc: 0.9999978866224383,   val auc: 0.9995401234062711,  test auc: 0.9936176073253541
epoch: 47,  train auc: 0.9999978986017465,   val auc: 0.9994090905711349,  test auc: 0.9924277008046212
epoch: 48,  train auc: 0.9999947138763541,   val auc: 0.9994629707746998,  test auc: 0.9916478628666671
epoch: 49,  train auc: 0.9999935094663946,   val auc: 0.9995149265375768,  test auc: 0.992706803019376
epoch: 50,  train auc: 1.0,   val auc: 0.9997151182570071,  test auc: 0.994092061365869
epoch: 51,  train auc: 1.0,   val auc: 0.9997206313745441,  test auc: 0.9943557342639544
epoch: 52,  train auc: 1.0,   val auc: 0.999734787364106,  test auc: 0.9944603673767808
epoch: 53,  train auc: 1.0,   val auc: 0.9997448197106764,  test auc: 0.9945528926868501
epoch: 54,  train auc: 1.0,   val auc: 0.9997422479947633,  test auc: 0.9946121730248784
epoch: 55,  train auc: 1.0,   val auc: 0.9997694912013979,  test auc: 0.9946210767787956
epoch: 56,  train auc: 1.0,   val auc: 0.9997642112153567,  test auc: 0.9945809249123155
epoch: 57,  train auc: 1.0,   val auc: 0.9997685438749226,  test auc: 0.9947141611665924
epoch: 58,  train auc: 1.0,   val auc: 0.9997687571064975,  test auc: 0.9947076240070722
epoch: 59,  train auc: 1.0,   val auc: 0.999783655042227,  test auc: 0.9946886940956458
epoch: 60,  train auc: 1.0,   val auc: 0.9997756663660705,  test auc: 0.9947124770920653
epoch: 61,  train auc: 1.0,   val auc: 0.9997940290001341,  test auc: 0.9947326661230528
epoch: 62,  train auc: 1.0,   val auc: 0.9997902998642193,  test auc: 0.9946986909760619
epoch: 63,  train auc: 1.0,   val auc: 0.9997995186551235,  test auc: 0.9947280906060066
epoch: 64,  train auc: 1.0,   val auc: 0.9997961450211604,  test auc: 0.9946854111763467
epoch: 65,  train auc: 1.0,   val auc: 0.999810067634373,  test auc: 0.9946121093685445
epoch: 66,  train auc: 1.0,   val auc: 0.9997901876642565,  test auc: 0.9946187478900147
epoch: 67,  train auc: 1.0,   val auc: 0.999807890206908,  test auc: 0.9947307272013414
epoch: 68,  train auc: 1.0,   val auc: 0.9998152650685385,  test auc: 0.9947749978982319
epoch: 69,  train auc: 1.0,   val auc: 0.999784364999379,  test auc: 0.9947450835460746
epoch: 70,  train auc: 1.0,   val auc: 0.9997902329779099,  test auc: 0.9947025393989484
epoch: 71,  train auc: 1.0,   val auc: 0.9997993832774997,  test auc: 0.9948521030031927
epoch: 72,  train auc: 1.0,   val auc: 0.9998182702688149,  test auc: 0.994765131737822
epoch: 73,  train auc: 1.0,   val auc: 0.9998121139611548,  test auc: 0.9947809007930547
epoch: 74,  train auc: 1.0,   val auc: 0.9998289265624808,  test auc: 0.994893098793264
epoch: 75,  train auc: 1.0,   val auc: 0.9998290022406017,  test auc: 0.9948751516121397
epoch: 76,  train auc: 1.0,   val auc: 0.9998271128155036,  test auc: 0.9948724291010582
epoch: 77,  train auc: 1.0,   val auc: 0.9998212610481918,  test auc: 0.9948386292892547
epoch: 78,  train auc: 1.0,   val auc: 0.9998227792053964,  test auc: 0.9948295925241065
epoch: 79,  train auc: 1.0,   val auc: 0.9998225241591804,  test auc: 0.9947848027533329
epoch: 80,  train auc: 1.0,   val auc: 0.9998082891423841,  test auc: 0.9947313234703561
epoch: 81,  train auc: 1.0,   val auc: 0.9998107221317558,  test auc: 0.9947674513411505
epoch: 82,  train auc: 1.0,   val auc: 0.999818904231223,  test auc: 0.9947986444539285
epoch: 83,  train auc: 1.0,   val auc: 0.9998223684439975,  test auc: 0.9947818366298666
epoch: 84,  train auc: 1.0,   val auc: 0.9998244881663225,  test auc: 0.9948172619132176
epoch: 85,  train auc: 1.0,   val auc: 0.9998257962668685,  test auc: 0.9948000891865668
epoch: 86,  train auc: 1.0,   val auc: 0.9998273807762456,  test auc: 0.9947811049368901
epoch: 87,  train auc: 1.0,   val auc: 0.9998263592707644,  test auc: 0.9948540986565066
epoch: 88,  train auc: 1.0,   val auc: 0.9998230386090647,  test auc: 0.9948829773446206
epoch: 89,  train auc: 1.0,   val auc: 0.9998169438529989,  test auc: 0.9948971525601646
epoch: 90,  train auc: 1.0,   val auc: 0.9998250703206295,  test auc: 0.9948586838825136
epoch: 91,  train auc: 1.0,   val auc: 0.9998255492490493,  test auc: 0.9948549440825217
epoch: 92,  train auc: 1.0,   val auc: 0.9998264447480681,  test auc: 0.9948717023273779
epoch: 93,  train auc: 1.0,   val auc: 0.9998271296138825,  test auc: 0.9948293595029583
epoch: 94,  train auc: 1.0,   val auc: 0.9998245201663043,  test auc: 0.9948077149034673
epoch: 95,  train auc: 1.0,   val auc: 0.9998256958135879,  test auc: 0.9948481088892686
epoch: 96,  train auc: 1.0,   val auc: 0.9998301373169135,  test auc: 0.9948538329346701
epoch: 97,  train auc: 1.0,   val auc: 0.9998277815875913,  test auc: 0.9948107864713958
epoch: 98,  train auc: 1.0,   val auc: 0.9998277655503823,  test auc: 0.9948541801009134
epoch: 99,  train auc: 1.0,   val auc: 0.9998289190840398,  test auc: 0.9948672927130702
organcmnist
train  auc: 1.00000  acc: 1.00000
val  auc: 0.99983  acc: 0.98035
test  auc: 0.99485  acc: 0.91821
